香港频道,#genre#
靖天映画,https://cdn12.178.indevs.in/163189/jtyh
靖天映画,https://cdn12.178.indevs.in/163189/bd4752bd7828b2bf
靖天映畫,http://4gtv.cnlive.club/channel/n610faa83/index.m3u8?q=1784702901150
靖天映畫,http://4gtv.cnlive.club/channel/n610faa83/index.m3u8?q=1782639885837
中國電影頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
东森戏剧,https://iptv.1989.click/tw/vbrt3t?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
东森戏剧,https://cdn.qd.je/163189/dsxj
东森戏剧,https://smt.1678520.xyz/163189/dsxj

外国频道,#genre#
Bloomberg Originals,https://jmp2.uk/stvp-USAJ30000041W
CBC News,https://jmp2.uk/stvp-CABC2300009KD
CNA,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd
CNA,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNN,https://jmp2.uk/stvp-GBBD8000016N
CNN,https://jmp2.uk/stvp-ATBD800001VA
Discovery,https://iptv.1989.click/comp/wvtmc5?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
Discovery,https://naori-test.netgenx.site/pxx.php?shk_cid=cs08
DW,#KODIPROP:inputstream.adaptive.manifest_type=mpd
France 24,https://iptv.1989.click/4gtv/vz44cx?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
France 24,#KODIPROP:inputstream.adaptive.manifest_type=mpd
KIX,#KODIPROP:inputstream.adaptive.manifest_type=mpd
KNBC,https://nbculocallive.akamaized.net/hls/live/2037084/losangeles/stream1/master.m3u8
Love Nature,https://iptv.1989.click/4gtv/8gduxr?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
Love Nature,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Love Nature,https://aegis-cloudfront-1.tubi.video/6d6d0f24-8445-4b4c-bdf6-44f9e38beaa4/playlist.m3u8
Love Nature,https://pb-ehs1glsha1juy.akamaized.net/Love_Nature_4K.m3u8
Nickelodeon,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Action,#KODIPROP:inputstream.adaptive.manifest_type=mpd
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1784702901150
ROCK Action,http://4gtv.cnlive.club/channel/n21b197ce/index.m3u8?q=1782639885837
TBS,https://naori-test.netgenx.site/pxx.php?shk_cid=hdgd04
Thrill,#KODIPROP:inputstream.adaptive.manifest_type=mpd
TRT World,https://tv-trtworld.medya.trt.com.tr/master.m3u8
TRT World,https://tv-trtworld.medya.trt.com.tr/master_1080.m3u8
ZooMoo,#KODIPROP:inputstream.adaptive.manifest_type=mpd
半岛新闻 (1080p),https://iptv.1989.click/4gtv/gn6x2g?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
半岛新闻 (1080p),#KODIPROP:inputstream.adaptive.manifest_type=mpd
半岛新闻 (1080p),https://live-hls-aje-ak.getaj.net/AJE/01.m3u8
東方衛視國際頻道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
尼克兒童頻道,http://4gtv.cnlive.club/channel/51bbda39/index.m3u8?q=1784702901150
尼克兒童頻道,http://4gtv.cnlive.club/channel/51bbda39/index.m3u8?q=1782639885837
新加坡国际,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
亞洲新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
無線衛星新聞台,#KODIPROP:inputstream.adaptive.manifest_type=mpd
BBC Lifestyle,https://iptv.1989.click/comp/sdg2ch?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df

卫视频道,#genre#
大湾区卫视,https://live.chinacert.cftest5.cn/cnmg/live/608917627
广东卫视,https://live.chinacert.cftest5.cn/zgst/live/guangdong
广东卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221227161/1.m3u8
广东卫视,https://live.chinacert.cftest5.cn/cnmg/live/608831231
香港卫视,http://webcast.hkstv.tv/livestream/mutfysrq/playlist.m3u8
浙江卫视,https://live.chinacert.cftest5.cn/zgst/live/zhejiang
浙江卫视,http://zappl02.cztv.com/live/channel011080Pnew.m3u8?auth_key=1761099064-0-0-9b644d437557bcc66b9411e545e45fbc
浙江卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226690/1.m3u8
湖南卫视,https://iptv.1989.click/cn/7spsqp?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
湖南卫视,https://live.chinacert.cftest5.cn/zgst/live/hunan
湖南卫视,http://jp1.jdiptv.cc/live/hnwshd.m3u8?kdstime=1737444168&kdssign=717ad8ec225289b3d4d0f4784a5cecf9
湖南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226698/1.m3u8
北京卫视,https://iptv.1989.click/cn/u5tdhx?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
北京卫视,https://live.chinacert.cftest5.cn/zgst/live/beijing
北京卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226719/1.m3u8
北京卫视,https://live.chinacert.cftest5.cn/cnmg/live/630287636
湖北卫视,https://live.chinacert.cftest5.cn/zgst/live/hubei
湖北卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226713/1.m3u8
湖北卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472496
黑龙江卫视,https://idclive.hljtv.com:4430/live/hljws_own.m3u8
黑龙江卫视,https://live.chinacert.cftest5.cn/zgst/live/heilongjiang
黑龙江卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226716/1.m3u8
安徽卫视,https://live.chinacert.cftest5.cn/zgst/live/anhui
安徽卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226655/1.m3u8
安徽卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226664/1.m3u8
重庆卫视,https://live.chinacert.cftest5.cn/zgst/live/zhongqing
重庆卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226680/1.m3u8
重庆卫视,https://live.chinacert.cftest5.cn/cnmg/live/738910914
东方卫视,https://live.chinacert.cftest5.cn/zgst/live/dongfang
东方卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226734/1.m3u8
东方卫视,https://live.chinacert.cftest5.cn/cnmg/live/651632648
东南卫视,https://live.chinacert.cftest5.cn/zgst/live/dongnan
东南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226670/1.m3u8
东南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226675/1.m3u8
东南卫视,https://live.chinacert.cftest5.cn/cnmg/live/849116810
甘肃卫视,https://live.chinacert.cftest5.cn/zgst/live/gansu
甘肃卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226662/1.m3u8
广西卫视,https://live.chinacert.cftest5.cn/zgst/live/guangxi
广西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226681/1.m3u8
贵州卫视,https://live.chinacert.cftest5.cn/zgst/live/guizhou
贵州卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226672/1.m3u8
贵州卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226676/1.m3u8
海南卫视,https://live.chinacert.cftest5.cn/zgst/live/hainan
海南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226679/1.m3u8
海南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226683/1.m3u8
海南卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472502
河北卫视,https://live.chinacert.cftest5.cn/zgst/live/hebei
河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
河北卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226684/1.m3u8
河北卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226665/1.m3u8
河北卫视,https://live.chinacert.cftest5.cn/cnmg/live/962042070
河南卫视,https://live.chinacert.cftest5.cn/zgst/live/henan
河南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226668/1.m3u8
河南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226687/1.m3u8
河南卫视,https://live.chinacert.cftest5.cn/cnmg/live/790187291
吉林卫视,https://live.chinacert.cftest5.cn/zgst/live/jilin
吉林卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226671/1.m3u8
吉林卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472500
江苏卫视,https://live.chinacert.cftest5.cn/zgst/live/jiangsu
江苏卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226692/1.m3u8
江苏卫视,https://live.chinacert.cftest5.cn/cnmg/live/623899368
江西卫视,https://live.chinacert.cftest5.cn/zgst/live/jiangxi
江西卫视,http://goo.bkpcp.top/mg/jxws
江西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226726/1.m3u8
江西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226682/1.m3u8
江西卫视,https://live.chinacert.cftest5.cn/cnmg/live/783847495
辽宁卫视,https://live.chinacert.cftest5.cn/zgst/live/liaoning
辽宁卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226689/1.m3u8
辽宁卫视,https://live.chinacert.cftest5.cn/cnmg/live/630291707
内蒙古卫视,https://live.chinacert.cftest5.cn/zgst/live/neimenggu
内蒙古卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226685/1.m3u8
宁夏卫视,https://live.chinacert.cftest5.cn/zgst/live/ningxia
宁夏卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226691/1.m3u8
宁夏卫视,https://live.chinacert.cftest5.cn/cnmg/live/738910535
青海卫视,https://live.chinacert.cftest5.cn/zgst/live/qinghai
青海卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226696/1.m3u8
青海卫视,https://live.chinacert.cftest5.cn/cnmg/live/947472506
山东卫视,https://live.chinacert.cftest5.cn/zgst/live/shandong
山东卫视,http://gf.you123.fun:35455/itv/1000000005000265019.m3u8?cdn=ystenlive
山东卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226693/1.m3u8
山西卫视,https://live.chinacert.cftest5.cn/zgst/live/shanxi
山西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226704/1.m3u8
陕西卫视,https://live.chinacert.cftest5.cn/zgst/live/shanxi1
陕西卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226707/1.m3u8
陕西卫视,https://live.chinacert.cftest5.cn/cnmg/live/738910838
四川卫视,https://iptv.1989.click/cn/76zd4j?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
四川卫视,https://live.chinacert.cftest5.cn/zgst/live/sichuan
四川卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226659/1.m3u8
四川卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226697/1.m3u8
深圳卫视,https://live.chinacert.cftest5.cn/zgst/live/shenzhen
深圳卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226688/1.m3u8
三沙卫视,https://live.chinacert.cftest5.cn/zgst/live/sansha
三沙卫视,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=b040eb4e1727851324
三沙卫视,https://live.chinacert.cftest5.cn/cnmg/live/961023778
天津卫视,https://live.chinacert.cftest5.cn/zgst/live/tianjin
天津卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226686/1.m3u8
西藏卫视,https://live.chinacert.cftest5.cn/zgst/live/xizang
西藏卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226710/1.m3u8
新疆卫视,https://live.chinacert.cftest5.cn/zgst/live/xinjiang
新疆卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226700/1.m3u8
云南卫视,https://live.chinacert.cftest5.cn/zgst/live/yunnan
云南卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226709/1.m3u8
兵团卫视,https://live.chinacert.cftest5.cn/zgst/live/bingtuan
兵团卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226661/1.m3u8
兵团卫视,https://live.chinacert.cftest5.cn/cnmg/live/956923145
山东教育,https://live.chinacert.cftest5.cn/cnmg/live/609154353
山东教育卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226701/1.m3u8
莲花卫视,http://cdn6.163189.xyz/163189/amlh

浙江频道,#genre#

北京频道,#genre#
北京卡酷少儿,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226677/1.m3u8
北京科教,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8

上海频道,#genre#
上海新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/651632657
上海第一财经,https://live.chinacert.cftest5.cn/cnmg/live/608780988
哈哈炫动,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226703/1.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd

重庆频道,#genre#

江苏频道,#genre#
优漫卡通,https://live.chinacert.cftest5.cn/cnmg/live/626064703
南京少儿,http://nklive.nbs.cn/hls/e0981f3f-1a20-4a59-b8d1-17feb83a4610/index.m3u8
南通新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/955227985
大丰公共,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8?zjiangsd
无锡娱乐,http://stream.thmz.com/wxtv2/playlist.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=081040171706199780
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/playlist.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡生活,http://stream.thmz.com/wxtv4/playlist.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=968c13b81704871272
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=95a5f0d51706199864
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
无锡经济,http://stream.thmz.com/wxtv5/playlist.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=31414f601706199828
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/playlist.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
江苏教育,https://live.chinacert.cftest5.cn/cnmg/live/628008321
沭阳综合,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
涟水电视台综合,http://lianshui-tv-hls.cm.jstv.com/lianshui-tv/lsxw.m3u8
淮安新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731826
溧水新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639737327
连云港新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731715
镇江新闻综合,https://live.chinacert.cftest5.cn/cnmg/live/639731783

辽宁频道,#genre#

湖南频道,#genre#
湖南都市,http://php.jdshipin.com:8880/iptv.php?id=hnds
湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs
湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj
湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg
湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl
湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj
金鹰纪实,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226667/1.m3u8

湖北频道,#genre#

广西频道,#genre#

天津频道,#genre#
天津卫视,https://live.chinacert.cftest5.cn/zgst/live/tianjin
天津卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226686/1.m3u8

四川频道,#genre#
广安公共,http://live1.gatv.com.cn:85/live/GGPD.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd

陕西频道,#genre#

福建频道,#genre#
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
厦门卫视,https://live.chinacert.cftest5.cn/zgst/live/xiamen
厦门卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226695/1.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8
福建海峡卫视,https://cdn.qd.je/163189/hxws
福建海峡卫视,https://cdn.qd.je/163189/hxws2
福建海峡卫视,http://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?msisdn=&Channel_ID=&ContentId=&HlsSubType=&HlsProfileId=&encrypt=
福建海峡卫视,https://live.chinacert.cftest5.cn/cnmg/live/849119120
福建海峡卫视,http://r.jdshipin.com/WtYt3
福建海峡卫视,https://10.fast.hidns.vip/163189/hxws/
福建海峡卫视,https://168.sryze.cc/163189/hxws

海南频道,#genre#
海南新闻,https://live2.hnntv.cn/srs/tv/xwpd.m3u8?_upt=62bd37b31727851111
海南自贸,https://live2.hnntv.cn/srs/tv/ssws.m3u8?_upt=0427d4e81727849460
海南文旅,https://live2.hnntv.cn/srs/tv/wlpd.m3u8?_upt=95771a981727851174

河南频道,#genre#

河北频道,#genre#
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
邢台综合,http://jwplay.hebyun.com.cn/live/xtsrmtzs/1500k/tzwj_video.m3u8
河北都市,http://tv.pull.hebtv.com:80/jishi/dushipindao.m3u8?t=1893427200&k=49867ab5d80a7564abaf8ee18868992f
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8

贵州频道,#genre#

甘肃频道,#genre#

新疆频道,#genre#
新疆卫视,https://live.chinacert.cftest5.cn/zgst/live/xinjiang
新疆卫视,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226700/1.m3u8

山东频道,#genre#
山东教育,https://live.chinacert.cftest5.cn/cnmg/live/609154353
临沂公共,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel113571/playlist.m3u8
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8

山西频道,#genre#

安徽频道,#genre#

宁夏频道,#genre#

吉林频道,#genre#

内蒙古频道,#genre#

云南频道,#genre#
丘北电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
广南电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel19/playlist.m3u8
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8

青海频道,#genre#
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8

黑龙江频道,#genre#
黑龙江少儿,https://ls.qingting.fm/live/4972/64k.m3u8
黑龙江少儿,https://idclive.hljtv.com:4430/live/hljse_hd.m3u8

动画频道,#genre#
DreamWorks夢工廠動畫,https://iptv.1989.click/4gtv/qwqyws?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
DreamWorks夢工廠動畫,https://cdn.qd.je/163189/dreamworks
DreamWorks夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1784702901150
DreamWorks夢工廠動畫,https://cdn12.178.indevs.in/163189/10395eb942c5a9b9
DreamWorks夢工廠動畫,https://cdn12.178.indevs.in/163189/dreamworks
DreamWorks夢工廠動畫,http://4gtv.cnlive.club/channel/n451655ef/index.m3u8?q=1782639885837
MOMO親子台,http://4gtv.cnlive.club/channel/n33a56e39/index.m3u8?q=1784702901150
MOMO親子台,http://4gtv.cnlive.club/channel/n33a56e39/index.m3u8?q=1782639885837
Nick Jr. 儿童频道,https://iptv.1989.click/4gtv/jsjqwt?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
Nick Jr. 儿童频道,#KODIPROP:inputstream.adaptive.manifest_type=mpd
Nick Jr. 儿童频道,http://4gtv.cnlive.club/channel/23ac0723/index.m3u8?q=1784702901150
Nick Jr. 儿童频道,http://4gtv.cnlive.club/channel/23ac0723/index.m3u8?q=1782639885837
東森幼幼,https://iptv.1989.click/tw/fbvdn7?token=18c41b1ce21fac540566dc07d5322df18ec76e01500057df
火影忍者,https://huyazhibo.de5.net/?id=29465866
火影忍者,https://www.goodiptv.club/huya/29465866
嘉佳卡通,https://live.chinacert.cftest5.cn/cnmg/live/614952364
金鹰卡通,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226674/1.m3u8
卡酷动画,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226677/1.m3u8
卡酷少儿,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226677/1.m3u8
龙华卡通,https://cdn.qd.je/163189/lhkt
龙华卡通,https://8.fast.hidns.vip/163189/lhkt
蜡笔小新,https://huyazhibo.de5.net/?id=11352970
蜡笔小新,https://www.goodiptv.club/huya/11352970
猫和老鼠,https://huyazhibo.de5.net/?id=11352879
猫和老鼠,https://live.metshop.top/huya/11352879
猫和老鼠,https://www.goodiptv.club/huya/11352879
七龙珠,https://huyazhibo.de5.net/?id=30273533
七龙珠,https://live.metshop.top/huya/11601966
海绵宝宝,https://huyazhibo.de5.net/?id=11352919
海绵宝宝,https://live.metshop.top/douyu/3949681
海绵宝宝,https://www.goodiptv.club/huya/11352919
炫动卡通,http://rrs03.hw.gmcc.net:8088/PLTV/651/224/3221226703/1.m3u8
新动漫,https://live.chinacert.cftest5.cn/cnmg/live/961930269
优漫卡通,https://live.chinacert.cftest5.cn/cnmg/live/626064703
中华小当家,https://huyazhibo.de5.net/?id=30613314
中华小当家,https://live.metshop.top/huya/11342413

🕘️更新时间,#genre#
2026-08-08 15:31:46,https://cdn.1989.click/hk/3nps68?token=3f80cd99f69fca00863eba20531eada75e7b4489950e0a70
